index	date	traffic	Entity	Class	DayOfWeek	DayOfMonth	WeekOfYear	Month	Year	DaysFromStart	Delta
1691	2024-08-18	866.7749999999999	L	Low	6	18	33	8	2024	1691.0	-13.475000000000023
1692	2024-08-19	876.2999999999998	L	Low	0	19	34	8	2024	1692.0	9.524999999999977
1693	2024-08-20	924.8249999999998	L	Low	1	20	34	8	2024	1693.0	48.52499999999998
1694	2024-08-21	912.3499999999998	L	Low	2	21	34	8	2024	1694.0	-12.475000000000023
1695	2024-08-22	886.8749999999999	L	Low	3	22	34	8	2024	1695.0	-25.47499999999991
1696	2024-08-23	922.3999999999999	L	Low	4	23	34	8	2024	1696.0	35.52499999999998
1697	2024-08-24	899.9249999999998	L	Low	5	24	34	8	2024	1697.0	-22.475000000000023
1698	2024-08-25	938.4499999999998	L	Low	6	25	34	8	2024	1698.0	38.52499999999998
1699	2024-08-26	913.9749999999998	L	Low	0	26	35	8	2024	1699.0	-24.475000000000023
1700	2024-08-27	911.4999999999999	L	Low	1	27	35	8	2024	1700.0	-2.474999999999909
1701	2024-08-28	931.0249999999999	L	Low	2	28	35	8	2024	1701.0	19.524999999999977
1702	2024-08-29	873.5499999999998	L	Low	3	29	35	8	2024	1702.0	-57.47500000000002
1703	2024-08-30	888.0749999999998	L	Low	4	30	35	8	2024	1703.0	14.524999999999977
1704	2024-08-31	892.5999999999998	L	Low	5	31	35	8	2024	1704.0	4.524999999999977
1705	2024-09-01	888.1249999999999	L	Low	6	1	35	9	2024	1705.0	-4.474999999999909
1706	2024-09-02	933.6499999999999	L	Low	0	2	36	9	2024	1706.0	45.52499999999998
1707	2024-09-03	936.1749999999998	L	Low	1	3	36	9	2024	1707.0	2.5249999999999773
1708	2024-09-04	897.6999999999998	L	Low	2	4	36	9	2024	1708.0	-38.47500000000002
1709	2024-09-05	941.2249999999998	L	Low	3	5	36	9	2024	1709.0	43.52499999999998
1710	2024-09-06	941.7499999999999	L	Low	4	6	36	9	2024	1710.0	0.525000000000091
1711	2024-09-07	951.2749999999999	L	Low	5	7	36	9	2024	1711.0	9.524999999999977
1712	2024-09-08	924.7999999999998	L	Low	6	8	36	9	2024	1712.0	-26.475000000000023
1713	2024-09-09	952.3249999999998	L	Low	0	9	37	9	2024	1713.0	27.524999999999977
1714	2024-09-10	1000.8499999999998	L	Low	1	10	37	9	2024	1714.0	48.52499999999998
1715	2024-09-11	989.3749999999999	L	Low	2	11	37	9	2024	1715.0	-11.474999999999909
1716	2024-09-12	960.8999999999999	L	Low	3	12	37	9	2024	1716.0	-28.475000000000023
1717	2024-09-13	949.4249999999998	L	Low	4	13	37	9	2024	1717.0	-11.475000000000023
1718	2024-09-14	969.9499999999998	L	Low	5	14	37	9	2024	1718.0	20.524999999999977
1719	2024-09-15	1009.4749999999998	L	Low	6	15	37	9	2024	1719.0	39.52499999999998
1720	2024-09-16	984.9999999999999	L	Low	0	16	38	9	2024	1720.0	-24.47499999999991
1721	2024-09-17	1040.5249999999999	L	Low	1	17	38	9	2024	1721.0	55.52499999999998
1722	2024-09-18	1027.0499999999997	L	Low	2	18	38	9	2024	1722.0	-13.475000000000136
1723	2024-09-19	1000.5749999999998	L	Low	3	19	38	9	2024	1723.0	-26.47499999999991
1724	2024-09-20	1028.1	L	Low	4	20	38	9	2024	1724.0	27.52500000000009
1725	2024-09-21	1013.6249999999999	L	Low	5	21	38	9	2024	1725.0	-14.475000000000023
1726	2024-09-22	1053.1499999999999	L	Low	6	22	38	9	2024	1726.0	39.52499999999998
1727	2024-09-23	1059.6749999999997	L	Low	0	23	39	9	2024	1727.0	6.524999999999864
1728	2024-09-24	1062.1999999999998	L	Low	1	24	39	9	2024	1728.0	2.525000000000091
1729	2024-09-25	1050.725	L	Low	2	25	39	9	2024	1729.0	-11.474999999999909
1730	2024-09-26	1016.25	L	Low	3	26	39	9	2024	1730.0	-34.47499999999991
1731	2024-09-27	1030.7749999999999	L	Low	4	27	39	9	2024	1731.0	14.524999999999864
1732	2024-09-28	1052.2999999999997	L	Low	5	28	39	9	2024	1732.0	21.524999999999864
1733	2024-09-29	1067.8249999999998	L	Low	6	29	39	9	2024	1733.0	15.525000000000091
1734	2024-09-30	1101.35	L	Low	0	30	40	9	2024	1734.0	33.52500000000009
1735	2024-10-01	1047.875	L	Low	1	1	40	10	2024	1735.0	-53.47499999999991
1736	2024-10-02	1112.3999999999999	L	Low	2	2	40	10	2024	1736.0	64.52499999999986
1737	2024-10-03	1078.9249999999997	L	Low	3	3	40	10	2024	1737.0	-33.475000000000136
1738	2024-10-04	1085.4499999999998	L	Low	4	4	40	10	2024	1738.0	6.525000000000091
1739	2024-10-05	1115.975	L	Low	5	5	40	10	2024	1739.0	30.52500000000009
1740	2024-10-06	1111.5	L	Low	6	6	40	10	2024	1740.0	-4.474999999999909
1741	2024-10-07	1141.0249999999999	L	Low	0	7	41	10	2024	1741.0	29.524999999999864
1742	2024-10-08	1109.5499999999997	L	Low	1	8	41	10	2024	1742.0	-31.475000000000136
1743	2024-10-09	1129.0749999999998	L	Low	2	9	41	10	2024	1743.0	19.52500000000009
1744	2024-10-10	1124.6	L	Low	3	10	41	10	2024	1744.0	-4.474999999999909
1745	2024-10-11	1100.125	L	Low	4	11	41	10	2024	1745.0	-24.47499999999991
1746	2024-10-12	1135.6499999999999	L	Low	5	12	41	10	2024	1746.0	35.524999999999864
1747	2024-10-13	1095.1749999999997	L	Low	6	13	41	10	2024	1747.0	-40.475000000000136
1748	2024-10-14	1156.6999999999998	L	Low	0	14	42	10	2024	1748.0	61.52500000000009
1749	2024-10-15	1144.225	L	Low	1	15	42	10	2024	1749.0	-12.474999999999909
1750	2024-10-16	1139.75	L	Low	2	16	42	10	2024	1750.0	-4.474999999999909
1751	2024-10-17	1091.2749999999999	L	Low	3	17	42	10	2024	1751.0	-48.475000000000136
1752	2024-10-18	1161.7999999999997	L	Low	4	18	42	10	2024	1752.0	70.52499999999986
1753	2024-10-19	1125.3249999999998	L	Low	5	19	42	10	2024	1753.0	-36.47499999999991
1754	2024-10-20	1166.85	L	Low	6	20	42	10	2024	1754.0	41.52500000000009
1755	2024-10-21	1175.375	L	Low	0	21	43	10	2024	1755.0	8.525000000000091
1756	2024-10-22	1137.8999999999999	L	Low	1	22	43	10	2024	1756.0	-37.475000000000136
1757	2024-10-23	1153.4249999999997	L	Low	2	23	43	10	2024	1757.0	15.524999999999864
1758	2024-10-24	1099.9499999999998	L	Low	3	24	43	10	2024	1758.0	-53.47499999999991
1759	2024-10-25	1125.475	L	Low	4	25	43	10	2024	1759.0	25.52500000000009
1760	2024-10-26	1143.0	L	Low	5	26	43	10	2024	1760.0	17.52500000000009
1761	2024-10-27	1162.5249999999999	L	Low	6	27	43	10	2024	1761.0	19.524999999999864
1762	2024-10-28	1154.0499999999997	L	Low	0	28	44	10	2024	1762.0	-8.475000000000136
1763	2024-10-29	1089.5749999999998	L	Low	1	29	44	10	2024	1763.0	-64.47499999999991
1764	2024-10-30	1101.1	L	Low	2	30	44	10	2024	1764.0	11.525000000000091
1765	2024-10-31	1138.625	L	Low	3	31	44	10	2024	1765.0	37.52500000000009
1766	2024-11-01	1090.1499999999999	L	Low	4	1	44	11	2024	1766.0	-48.475000000000136
1767	2024-11-02	1077.6749999999997	L	Low	5	2	44	11	2024	1767.0	-12.475000000000136
1768	2024-11-03	1070.1999999999998	L	Low	6	3	44	11	2024	1768.0	-7.474999999999909
1769	2024-11-04	1115.725	L	Low	0	4	45	11	2024	1769.0	45.52500000000009
1770	2024-11-05	1084.25	L	Low	1	5	45	11	2024	1770.0	-31.47499999999991
1771	2024-11-06	1108.7749999999999	L	Low	2	6	45	11	2024	1771.0	24.524999999999864
1772	2024-11-07	1074.2999999999997	L	Low	3	7	45	11	2024	1772.0	-34.475000000000136
1773	2024-11-08	1114.8249999999998	L	Low	4	8	45	11	2024	1773.0	40.52500000000009
1774	2024-11-09	1083.35	L	Low	5	9	45	11	2024	1774.0	-31.47499999999991
1775	2024-11-10	1047.875	L	Low	6	10	45	11	2024	1775.0	-35.47499999999991
1776	2024-11-11	1085.3999999999999	L	Low	0	11	46	11	2024	1776.0	37.524999999999864
1777	2024-11-12	1062.9249999999997	L	Low	1	12	46	11	2024	1777.0	-22.475000000000136
1778	2024-11-13	1072.4499999999998	L	Low	2	13	46	11	2024	1778.0	9.525000000000091
1779	2024-11-14	1064.975	L	Low	3	14	46	11	2024	1779.0	-7.474999999999909
1780	2024-11-15	1049.5	L	Low	4	15	46	11	2024	1780.0	-15.474999999999909
1781	2024-11-16	1040.0249999999999	L	Low	5	16	46	11	2024	1781.0	-9.475000000000136
1782	2024-11-17	1025.5499999999997	L	Low	6	17	46	11	2024	1782.0	-14.475000000000136
1783	2024-11-18	1054.0749999999998	L	Low	0	18	47	11	2024	1783.0	28.52500000000009
1784	2024-11-19	1003.5999999999998	L	Low	1	19	47	11	2024	1784.0	-50.47500000000002
1785	2024-11-20	1038.125	L	Low	2	20	47	11	2024	1785.0	34.525000000000205
1786	2024-11-21	1007.6499999999999	L	Low	3	21	47	11	2024	1786.0	-30.475000000000136
1787	2024-11-22	1025.1749999999997	L	Low	4	22	47	11	2024	1787.0	17.524999999999864
1788	2024-11-23	1021.6999999999998	L	Low	5	23	47	11	2024	1788.0	-3.474999999999909
1789	2024-11-24	996.2249999999998	L	Low	6	24	47	11	2024	1789.0	-25.475000000000023
1790	2024-11-25	981.7499999999999	L	Low	0	25	48	11	2024	1790.0	-14.474999999999909
1791	2024-11-26	968.2749999999999	L	Low	1	26	48	11	2024	1791.0	-13.475000000000023
1792	2024-11-27	997.7999999999998	L	Low	2	27	48	11	2024	1792.0	29.524999999999977
1793	2024-11-28	965.3249999999998	L	Low	3	28	48	11	2024	1793.0	-32.47500000000002
1794	2024-11-29	1010.8499999999998	L	Low	4	29	48	11	2024	1794.0	45.52499999999998
1795	2024-11-30	996.3749999999999	L	Low	5	30	48	11	2024	1795.0	-14.474999999999909
1796	2024-12-01	1021.8999999999999	L	Low	6	1	48	12	2024	1796.0	25.524999999999977
1797	2024-12-02	966.4249999999998	L	Low	0	2	49	12	2024	1797.0	-55.47500000000002
1798	2024-12-03	998.9499999999998	L	Low	1	3	49	12	2024	1798.0	32.52499999999998
1799	2024-12-04	925.4749999999998	L	Low	2	4	49	12	2024	1799.0	-73.47500000000002
1800	2024-12-05	929.9999999999999	L	Low	3	5	49	12	2024	1800.0	4.525000000000091
1801	2024-12-06	953.5249999999999	L	Low	4	6	49	12	2024	1801.0	23.524999999999977
1802	2024-12-07	1001.0499999999998	L	Low	5	7	49	12	2024	1802.0	47.52499999999998
1803	2024-12-08	994.5749999999998	L	Low	6	8	49	12	2024	1803.0	-6.475000000000023
1804	2024-12-09	988.0999999999998	L	Low	0	9	50	12	2024	1804.0	-6.475000000000023
1805	2024-12-10	981.6249999999999	L	Low	1	10	50	12	2024	1805.0	-6.474999999999909
1806	2024-12-11	918.1499999999999	L	Low	2	11	50	12	2024	1806.0	-63.47500000000002
1807	2024-12-12	976.6749999999998	L	Low	3	12	50	12	2024	1807.0	58.52499999999998
1808	2024-12-13	966.1999999999998	L	Low	4	13	50	12	2024	1808.0	-10.475000000000023
1809	2024-12-14	949.7249999999998	L	Low	5	14	50	12	2024	1809.0	-16.475000000000023
1810	2024-12-15	937.2499999999999	L	Low	6	15	50	12	2024	1810.0	-12.474999999999909
1811	2024-12-16	916.7749999999999	L	Low	0	16	51	12	2024	1811.0	-20.475000000000023
1812	2024-12-17	987.2999999999998	L	Low	1	17	51	12	2024	1812.0	70.52499999999998
1813	2024-12-18	956.8249999999998	L	Low	2	18	51	12	2024	1813.0	-30.475000000000023
1814	2024-12-19	953.3499999999998	L	Low	3	19	51	12	2024	1814.0	-3.4750000000000227
1815	2024-12-20	937.8749999999999	L	Low	4	20	51	12	2024	1815.0	-15.474999999999909
1816	2024-12-21	953.3999999999999	L	Low	5	21	51	12	2024	1816.0	15.524999999999977
1817	2024-12-22	945.9249999999998	L	Low	6	22	51	12	2024	1817.0	-7.475000000000023
1818	2024-12-23	943.4499999999998	L	Low	0	23	52	12	2024	1818.0	-2.4750000000000227
1819	2024-12-24	999.9749999999998	L	Low	1	24	52	12	2024	1819.0	56.52499999999998
1820	2024-12-25	951.4999999999999	L	Low	2	25	52	12	2024	1820.0	-48.47499999999991
1821	2024-12-26	1007.0249999999999	L	Low	3	26	52	12	2024	1821.0	55.52499999999998
1822	2024-12-27	1012.5499999999998	L	Low	4	27	52	12	2024	1822.0	5.524999999999977
1823	2024-12-28	1032.0749999999998	L	Low	5	28	52	12	2024	1823.0	19.524999999999977
1824	2024-12-29	1033.6	L	Low	6	29	52	12	2024	1824.0	1.525000000000091
1825	2024-12-30	980.1249999999999	L	Low	0	30	1	12	2024	1825.0	-53.47500000000002
1826	2024-12-31	997.6499999999999	L	Low	1	31	1	12	2024	1826.0	17.524999999999977
0	2020-01-01	120.0	M	Low	2	1	1	1	2020	0.0	0.0
1	2020-01-02	134.0	M	Low	3	2	1	1	2020	1.0	14.0
2	2020-01-03	127.0	M	Low	4	3	1	1	2020	2.0	-7.0
3	2020-01-04	132.0	M	Low	5	4	1	1	2020	3.0	5.0
4	2020-01-05	153.0	M	Low	6	5	1	1	2020	4.0	21.0
5	2020-01-06	99.0	M	Low	0	6	2	1	2020	5.0	-54.0
6	2020-01-07	118.0	M	Low	1	7	2	1	2020	6.0	19.0
7	2020-01-08	149.0	M	Low	2	8	2	1	2020	7.0	31.0
8	2020-01-09	194.0	M	Low	3	9	2	1	2020	8.0	45.0
9	2020-01-10	199.0	M	Low	4	10	2	1	2020	9.0	5.0
10	2020-01-11	211.0	M	Low	5	11	2	1	2020	10.0	12.0
11	2020-01-12	161.0	M	Low	6	12	2	1	2020	11.0	-50.0
12	2020-01-13	183.0	M	Low	0	13	3	1	2020	12.0	22.0
13	2020-01-14	215.0	M	Low	1	14	3	1	2020	13.0	32.0
14	2020-01-15	189.0	M	Low	2	15	3	1	2020	14.0	-26.0
15	2020-01-16	215.0	M	Low	3	16	3	1	2020	15.0	26.0
16	2020-01-17	146.0	M	Low	4	17	3	1	2020	16.0	-69.0
17	2020-01-18	210.0	M	Low	5	18	3	1	2020	17.0	64.0
18	2020-01-19	174.0	M	Low	6	19	3	1	2020	18.0	-36.0
19	2020-01-20	215.0	M	Low	0	20	4	1	2020	19.0	41.0
20	2020-01-21	217.0	M	Low	1	21	4	1	2020	20.0	2.0
21	2020-01-22	251.0	M	Low	2	22	4	1	2020	21.0	34.0
22	2020-01-23	256.0	M	Low	3	23	4	1	2020	22.0	5.0
23	2020-01-24	253.0	M	Low	4	24	4	1	2020	23.0	-3.0
24	2020-01-25	193.0	M	Low	5	25	4	1	2020	24.0	-60.0
25	2020-01-26	246.0	M	Low	6	26	4	1	2020	25.0	53.0
26	2020-01-27	226.0	M	Low	0	27	5	1	2020	26.0	-20.0
27	2020-01-28	209.0	M	Low	1	28	5	1	2020	27.0	-17.0
28	2020-01-29	186.0	M	Low	2	29	5	1	2020	28.0	-23.0
29	2020-01-30	166.0	M	Low	3	30	5	1	2020	29.0	-20.0
30	2020-01-31	238.0	M	Low	4	31	5	1	2020	30.0	72.0
31	2020-02-01	204.0	M	Low	5	1	5	2	2020	31.0	-34.0
32	2020-02-02	216.0	M	Low	6	2	5	2	2020	32.0	12.0
33	2020-02-03	182.0	M	Low	0	3	6	2	2020	33.0	-34.0
34	2020-02-04	177.0	M	Low	1	4	6	2	2020	34.0	-5.0
35	2020-02-05	178.0	M	Low	2	5	6	2	2020	35.0	1.0
36	2020-02-06	153.0	M	Low	3	6	6	2	2020	36.0	-25.0
37	2020-02-07	207.0	M	Low	4	7	6	2	2020	37.0	54.0
38	2020-02-08	157.0	M	Low	5	8	6	2	2020	38.0	-50.0
39	2020-02-09	149.0	M	Low	6	9	6	2	2020	39.0	-8.0
40	2020-02-10	146.0	M	Low	0	10	7	2	2020	40.0	-3.0
41	2020-02-11	153.0	M	Low	1	11	7	2	2020	41.0	7.0
42	2020-02-12	141.0	M	Low	2	12	7	2	2020	42.0	-12.0
43	2020-02-13	189.0	M	Low	3	13	7	2	2020	43.0	48.0
44	2020-02-14	121.0	M	Low	4	14	7	2	2020	44.0	-68.0
45	2020-02-15	178.0	M	Low	5	15	7	2	2020	45.0	57.0
46	2020-02-16	128.0	M	Low	6	16	7	2	2020	46.0	-50.0
47	2020-02-17	164.0	M	Low	0	17	8	2	2020	47.0	36.0
48	2020-02-18	159.0	M	Low	1	18	8	2	2020	48.0	-5.0
49	2020-02-19	137.0	M	Low	2	19	8	2	2020	49.0	-22.0
50	2020-02-20	106.0	M	Low	3	20	8	2	2020	50.0	-31.0
51	2020-02-21	57.0	M	Low	4	21	8	2	2020	51.0	-49.0
52	2020-02-22	88.0	M	Low	5	22	8	2	2020	52.0	31.0
53	2020-02-23	75.0	M	Low	6	23	8	2	2020	53.0	-13.0
54	2020-02-24	101.0	M	Low	0	24	9	2	2020	54.0	26.0
55	2020-02-25	59.0	M	Low	1	25	9	2	2020	55.0	-42.0
56	2020-02-26	73.0	M	Low	2	26	9	2	2020	56.0	14.0
57	2020-02-27	81.0	M	Low	3	27	9	2	2020	57.0	8.0
58	2020-02-28	81.0	M	Low	4	28	9	2	2020	58.0	0.0
59	2020-02-29	29.0	M	Low	5	29	9	2	2020	59.0	-52.0
60	2020-03-01	10.0	M	Low	6	1	9	3	2020	60.0	-19.0
61	2020-03-02	58.0	M	Low	0	2	10	3	2020	61.0	48.0
62	2020-03-03	15.0	M	Low	1	3	10	3	2020	62.0	-43.0
63	2020-03-04	51.0	M	Low	2	4	10	3	2020	63.0	36.0
64	2020-03-05	12.0	M	Low	3	5	10	3	2020	64.0	-39.0
65	2020-03-06	27.0	M	Low	4	6	10	3	2020	65.0	15.0
66	2020-03-07	34.0	M	Low	5	7	10	3	2020	66.0	7.0
67	2020-03-08	60.0	M	Low	6	8	10	3	2020	67.0	26.0
68	2020-03-09	62.0	M	Low	0	9	11	3	2020	68.0	2.0
69	2020-03-10	25.0	M	Low	1	10	11	3	2020	69.0	-37.0
70	2020-03-11	-19.0	M	Low	2	11	11	3	2020	70.0	-44.0
71	2020-03-12	25.0	M	Low	3	12	11	3	2020	71.0	44.0
72	2020-03-13	11.0	M	Low	4	13	11	3	2020	72.0	-14.0
73	2020-03-14	-4.0	M	Low	5	14	11	3	2020	73.0	-15.0
74	2020-03-15	24.0	M	Low	6	15	11	3	2020	74.0	28.0
75	2020-03-16	13.0	M	Low	0	16	12	3	2020	75.0	-11.0
76	2020-03-17	24.0	M	Low	1	17	12	3	2020	76.0	11.0
77	2020-03-18	-2.0	M	Low	2	18	12	3	2020	77.0	-26.0
78	2020-03-19	3.0	M	Low	3	19	12	3	2020	78.0	5.0
79	2020-03-20	31.0	M	Low	4	20	12	3	2020	79.0	28.0
80	2020-03-21	46.0	M	Low	5	21	12	3	2020	80.0	15.0
81	2020-03-22	42.0	M	Low	6	22	12	3	2020	81.0	-4.0
82	2020-03-23	37.0	M	Low	0	23	13	3	2020	82.0	-5.0
83	2020-03-24	-16.0	M	Low	1	24	13	3	2020	83.0	-53.0
84	2020-03-25	56.0	M	Low	2	25	13	3	2020	84.0	72.0
85	2020-03-26	16.0	M	Low	3	26	13	3	2020	85.0	-40.0
86	2020-03-27	34.0	M	Low	4	27	13	3	2020	86.0	18.0
87	2020-03-28	1.0	M	Low	5	28	13	3	2020	87.0	-33.0
88	2020-03-29	5.0	M	Low	6	29	13	3	2020	88.0	4.0
89	2020-03-30	28.0	M	Low	0	30	14	3	2020	89.0	23.0
90	2020-03-31	44.0	M	Low	1	31	14	3	2020	90.0	16.0
91	2020-04-01	43.0	M	Low	2	1	14	4	2020	91.0	-1.0
92	2020-04-02	102.0	M	Low	3	2	14	4	2020	92.0	59.0
93	2020-04-03	83.0	M	Low	4	3	14	4	2020	93.0	-19.0
94	2020-04-04	63.0	M	Low	5	4	14	4	2020	94.0	-20.0
95	2020-04-05	106.0	M	Low	6	5	14	4	2020	95.0	43.0
96	2020-04-06	78.0	M	Low	0	6	15	4	2020	96.0	-28.0
97	2020-04-07	53.0	M	Low	1	7	15	4	2020	97.0	-25.0
98	2020-04-08	93.0	M	Low	2	8	15	4	2020	98.0	40.0
99	2020-04-09	66.0	M	Low	3	9	15	4	2020	99.0	-27.0
100	2020-04-10	115.0	M	Low	4	10	15	4	2020	100.0	49.0
101	2020-04-11	113.0	M	Low	5	11	15	4	2020	101.0	-2.0
102	2020-04-12	95.0	M	Low	6	12	15	4	2020	102.0	-18.0
103	2020-04-13	145.0	M	Low	0	13	16	4	2020	103.0	50.0
104	2020-04-14	159.0	M	Low	1	14	16	4	2020	104.0	14.0
105	2020-04-15	123.0	M	Low	2	15	16	4	2020	105.0	-36.0
106	2020-04-16	149.0	M	Low	3	16	16	4	2020	106.0	26.0
107	2020-04-17	179.0	M	Low	4	17	16	4	2020	107.0	30.0
108	2020-04-18	166.0	M	Low	5	18	16	4	2020	108.0	-13.0
109	2020-04-19	149.0	M	Low	6	19	16	4	2020	109.0	-17.0
110	2020-04-20	196.0	M	Low	0	20	17	4	2020	110.0	47.0
111	2020-04-21	140.0	M	Low	1	21	17	4	2020	111.0	-56.0
112	2020-04-22	200.0	M	Low	2	22	17	4	2020	112.0	60.0
113	2020-04-23	197.0	M	Low	3	23	17	4	2020	113.0	-3.0
114	2020-04-24	214.0	M	Low	4	24	17	4	2020	114.0	17.0
115	2020-04-25	166.0	M	Low	5	25	17	4	2020	115.0	-48.0
116	2020-04-26	206.0	M	Low	6	26	17	4	2020	116.0	40.0
117	2020-04-27	163.0	M	Low	0	27	18	4	2020	117.0	-43.0
118	2020-04-28	170.0	M	Low	1	28	18	4	2020	118.0	7.0
119	2020-04-29	187.0	M	Low	2	29	18	4	2020	119.0	17.0
120	2020-04-30	177.0	M	Low	3	30	18	4	2020	120.0	-10.0
121	2020-05-01	178.0	M	Low	4	1	18	5	2020	121.0	1.0
122	2020-05-02	176.0	M	Low	5	2	18	5	2020	122.0	-2.0
123	2020-05-03	213.0	M	Low	6	3	18	5	2020	123.0	37.0
124	2020-05-04	235.0	M	Low	0	4	19	5	2020	124.0	22.0
125	2020-05-05	185.0	M	Low	1	5	19	5	2020	125.0	-50.0
126	2020-05-06	243.0	M	Low	2	6	19	5	2020	126.0	58.0
127	2020-05-07	185.0	M	Low	3	7	19	5	2020	127.0	-58.0
128	2020-05-08	217.0	M	Low	4	8	19	5	2020	128.0	32.0
129	2020-05-09	166.0	M	Low	5	9	19	5	2020	129.0	-51.0
130	2020-05-10	176.0	M	Low	6	10	19	5	2020	130.0	10.0
131	2020-05-11	176.0	M	Low	0	11	20	5	2020	131.0	0.0
132	2020-05-12	153.0	M	Low	1	12	20	5	2020	132.0	-23.0
133	2020-05-13	180.0	M	Low	2	13	20	5	2020	133.0	27.0
134	2020-05-14	174.0	M	Low	3	14	20	5	2020	134.0	-6.0
135	2020-05-15	195.0	M	Low	4	15	20	5	2020	135.0	21.0
136	2020-05-16	194.0	M	Low	5	16	20	5	2020	136.0	-1.0
137	2020-05-17	200.0	M	Low	6	17	20	5	2020	137.0	6.0
138	2020-05-18	159.0	M	Low	0	18	21	5	2020	138.0	-41.0
139	2020-05-19	150.0	M	Low	1	19	21	5	2020	139.0	-9.0
140	2020-05-20	173.0	M	Low	2	20	21	5	2020	140.0	23.0
141	2020-05-21	146.0	M	Low	3	21	21	5	2020	141.0	-27.0
142	2020-05-22	119.0	M	Low	4	22	21	5	2020	142.0	-27.0
143	2020-05-23	175.0	M	Low	5	23	21	5	2020	143.0	56.0
144	2020-05-24	136.0	M	Low	6	24	21	5	2020	144.0	-39.0
145	2020-05-25	137.0	M	Low	0	25	22	5	2020	145.0	1.0
146	2020-05-26	168.0	M	Low	1	26	22	5	2020	146.0	31.0
147	2020-05-27	113.0	M	Low	2	27	22	5	2020	147.0	-55.0
148	2020-05-28	137.0	M	Low	3	28	22	5	2020	148.0	24.0
149	2020-05-29	127.0	M	Low	4	29	22	5	2020	149.0	-10.0
150	2020-05-30	129.0	M	Low	5	30	22	5	2020	150.0	2.0
151	2020-05-31	89.0	M	Low	6	31	22	5	2020	151.0	-40.0
152	2020-06-01	91.0	M	Low	0	1	23	6	2020	152.0	2.0
153	2020-06-02	92.0	M	Low	1	2	23	6	2020	153.0	1.0
154	2020-06-03	102.0	M	Low	2	3	23	6	2020	154.0	10.0
155	2020-06-04	93.0	M	Low	3	4	23	6	2020	155.0	-9.0
156	2020-06-05	89.0	M	Low	4	5	23	6	2020	156.0	-4.0
157	2020-06-06	35.0	M	Low	5	6	23	6	2020	157.0	-54.0
158	2020-06-07	35.0	M	Low	6	7	23	6	2020	158.0	0.0
159	2020-06-08	67.0	M	Low	0	8	24	6	2020	159.0	32.0
160	2020-06-09	35.0	M	Low	1	9	24	6	2020	160.0	-32.0
161	2020-06-10	28.0	M	Low	2	10	24	6	2020	161.0	-7.0
162	2020-06-11	81.0	M	Low	3	11	24	6	2020	162.0	53.0
163	2020-06-12	23.0	M	Low	4	12	24	6	2020	163.0	-58.0
164	2020-06-13	34.0	M	Low	5	13	24	6	2020	164.0	11.0
165	2020-06-14	30.0	M	Low	6	14	24	6	2020	165.0	-4.0
166	2020-06-15	-19.0	M	Low	0	15	25	6	2020	166.0	-49.0
167	2020-06-16	42.0	M	Low	1	16	25	6	2020	167.0	61.0
168	2020-06-17	11.0	M	Low	2	17	25	6	2020	168.0	-31.0
169	2020-06-18	44.0	M	Low	3	18	25	6	2020	169.0	33.0
170	2020-06-19	-3.0	M	Low	4	19	25	6	2020	170.0	-47.0
171	2020-06-20	30.0	M	Low	5	20	25	6	2020	171.0	33.0
172	2020-06-21	28.0	M	Low	6	21	25	6	2020	172.0	-2.0
173	2020-06-22	57.0	M	Low	0	22	26	6	2020	173.0	29.0
174	2020-06-23	-9.0	M	Low	1	23	26	6	2020	174.0	-66.0
175	2020-06-24	25.0	M	Low	2	24	26	6	2020	175.0	34.0
176	2020-06-25	32.0	M	Low	3	25	26	6	2020	176.0	7.0
177	2020-06-26	-11.0	M	Low	4	26	26	6	2020	177.0	-43.0
178	2020-06-27	6.0	M	Low	5	27	26	6	2020	178.0	17.0
179	2020-06-28	13.0	M	Low	6	28	26	6	2020	179.0	7.0
180	2020-06-29	-8.0	M	Low	0	29	27	6	2020	180.0	-21.0
181	2020-06-30	50.0	M	Low	1	30	27	6	2020	181.0	58.0
182	2020-07-01	55.0	M	Low	2	1	27	7	2020	182.0	5.0
183	2020-07-02	4.0	M	Low	3	2	27	7	2020	183.0	-51.0
184	2020-07-03	36.0	M	Low	4	3	27	7	2020	184.0	32.0
185	2020-07-04	1.0	M	Low	5	4	27	7	2020	185.0	-35.0
186	2020-07-05	36.0	M	Low	6	5	27	7	2020	186.0	35.0
187	2020-07-06	26.0	M	Low	0	6	28	7	2020	187.0	-10.0
188	2020-07-07	27.0	M	Low	1	7	28	7	2020	188.0	1.0
189	2020-07-08	-1.0	M	Low	2	8	28	7	2020	189.0	-28.0
190	2020-07-09	54.0	M	Low	3	9	28	7	2020	190.0	55.0
191	2020-07-10	79.0	M	Low	4	10	28	7	2020	191.0	25.0
192	2020-07-11	60.0	M	Low	5	11	28	7	2020	192.0	-19.0
193	2020-07-12	35.0	M	Low	6	12	28	7	2020	193.0	-25.0
194	2020-07-13	85.0	M	Low	0	13	29	7	2020	194.0	50.0
195	2020-07-14	100.0	M	Low	1	14	29	7	2020	195.0	15.0
196	2020-07-15	58.0	M	Low	2	15	29	7	2020	196.0	-42.0
197	2020-07-16	127.0	M	Low	3	16	29	7	2020	197.0	69.0
198	2020-07-17	64.0	M	Low	4	17	29	7	2020	198.0	-63.0
